,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,Forest CQR,710.2083442988092,0.9310344827586207,2882.66845703125,0.8725375544645765,0.12383222221882827
1,Forest ACI,710.2083442988092,0.9482758620689655,3237.78564453125,0.9800258372651224,0.018625336093066356
2,Forest EnbPI,700.6347851739625,0.9741379310344828,3081.852184953361,0.9328272774906096,0.056961423928856544
3,Forest EnCQR,741.4442813898688,0.7413793103448276,3123.1296717553864,0.9453213113781468,0.025704301031047157
