,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,NN CQR,818.1703022942331,0.9482758620689655,3792.079833984375,1.147801807248656,-0.1378209625959421
1,NN ACI,818.1703022942331,0.9482758620689655,3775.75732421875,1.1428612450695805,-0.13321402951467237
2,NN EnbPI,713.9270810365418,0.9568965517241379,3218.119729929957,0.9740732800119054,0.02352720870755598
3,NN EnCQR,712.0959698574916,0.7586206896551724,1707.081921018976,0.5167063458177082,0.2653318128709312
