,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,Linear CQR,636.3020023978057,0.9310344827586207,2258.00830078125,0.6834629337684627,0.3075218599598121
1,Linear ACI,636.3020023978057,0.9741379310344828,2564.36865234375,0.776193303535836,0.1897845976635829
2,Linear EnbPI,640.6649168500288,0.9482758620689655,2533.116237245757,0.7667336982266644,0.21751416203937501
3,Linear EnCQR,682.068007304703,0.5258620689655172,1134.0190971694126,0.34324941092231875,0.00985450373200547
