,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,NN CQR,1.6847491227592213,0.9075342465753424,6.209660053253174,0.21963427841088395,0.7790379316910562
1,NN ACI,1.6847491227592213,0.9965753424657534,18.689834594726562,0.6610552429002964,0.25621917550937906
2,NN EnbPI,1.6843338415145706,0.9246575342465754,6.46194665725917,0.22855759880980986,0.7574989800784216
3,NN EnCQR,1.6885648816181296,0.9965753424657534,25.517964232806168,0.9025646513211185,0.07365449437127083
