,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,Forest CQR,9.873049681661499,0.847682119205298,25.47661590576172,0.053905073644284464,0.871510653731703
1,Forest ACI,9.873049681661499,0.9900662251655629,175.0191650390625,0.3703168825675226,0.4936658923882588
2,Forest EnbPI,10.118482638929674,0.8278145695364238,26.044039997833455,0.05510566628122691,0.8081526903997261
3,Forest EnCQR,9.967817355010455,1.0,237.49964842715224,0.5025171351765738,0.36854437073813423
