,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,NN CQR,1.68182736278811,0.9212328767123288,6.58391809463501,0.23287170109641514,0.7568226980625505
1,NN ACI,1.68182736278811,0.9965753424657534,17.775741577148438,0.6287239786129672,0.280659411581355
2,NN EnbPI,1.67938321836603,0.934931506849315,6.654851867728038,0.2353806126849145,0.7371356055734836
3,NN EnCQR,1.6802959858970117,0.9828767123287672,21.893867611759067,0.7743811695477483,0.18360569588878659
