,model_name,RMSE,PICP,PIAW,PINAW,CWC
0,Forest CQR,1.734208967967013,0.8972602739726028,5.832970142364502,0.2063108410482621,0.7935104537981207
1,Forest ACI,1.734208967967013,0.9965753424657534,15.212937355041504,0.5380781701140082,0.3491814755180232
2,Forest EnbPI,1.7711730537645303,0.9246575342465754,6.531389128671933,0.23101376339354104,0.7550872093950748
3,Forest EnCQR,1.8612879488647103,1.0,30.856342339465368,1.0913818833894502,-0.06769736425511673
